MSG,7,111,11111,A24401,111111,2016/02/26,12:22:00.956,2016/02/26,12:22:00.978,,39975,,,,,,,,,,0
MSG,7,111,11111,ADFF0B,111111,2016/02/26,12:22:00.957,2016/02/26,12:22:00.979,,10000,,,,,,,,,,0
MSG,7,111,11111,ADFF0B,111111,2016/02/26,12:22:00.970,2016/02/26,12:22:00.980,,10000,,,,,,,,,,0
MSG,8,111,11111,A5AA78,111111,2016/02/26,12:22:00.973,2016/02/26,12:22:01.027,,,,,,,,,,,,
MSG,7,111,11111,A24401,111111,2016/02/26,12:22:00.980,2016/02/26,12:22:01.030,,39975,,,,,,,,,,0
MSG,3,111,11111,AA56D5,111111,2016/02/26,12:22:00.982,2016/02/26,12:22:01.031,,41000,,,32.20239,-86.29623,,,,,,0
MSG,7,111,11111,A24401,111111,2016/02/26,12:22:00.983,2016/02/26,12:22:01.031,,39975,,,,,,,,,,0
MSG,7,111,11111,A73AB6,111111,2016/02/26,12:22:00.990,2016/02/26,12:22:01.032,,17025,,,,,,,,,,0
MSG,7,111,11111,A73AB6,111111,2016/02/26,12:22:00.992,2016/02/26,12:22:01.032,,17025,,,,,,,,,,0
MSG,7,111,11111,A5AA78,111111,2016/02/26,12:22:01.003,2016/02/26,12:22:01.034,,38000,,,,,,,,,,0
MSG,7,111,11111,AD4036,111111,2016/02/26,12:22:01.007,2016/02/26,12:22:01.034,,24000,,,,,,,,,,0
MSG,7,111,11111,AB15CA,111111,2016/02/26,12:22:01.052,2016/02/26,12:22:01.084,,43075,,,,,,,,,,0
MSG,4,111,11111,AA56D5,111111,2016/02/26,12:22:01.052,2016/02/26,12:22:01.085,,,454,132,,,0,,,,,0
MSG,7,111,11111,AD4036,111111,2016/02/26,12:22:01.053,2016/02/26,12:22:01.086,,24000,,,,,,,,,,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:01.055,2016/02/26,12:22:01.086,,,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:01.058,2016/02/26,12:22:01.087,,41000,,,,,,,,,,0
MSG,7,111,11111,A73AB6,111111,2016/02/26,12:22:01.062,2016/02/26,12:22:01.087,,17025,,,,,,,,,,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:01.065,2016/02/26,12:22:01.088,,,,,,,,,,,,0
MSG,5,111,11111,A24401,111111,2016/02/26,12:22:01.097,2016/02/26,12:22:01.138,,39975,,,,,,,0,,0,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:01.113,2016/02/26,12:22:01.141,,30850,,,,,,,,,,0
MSG,8,111,11111,A24401,111111,2016/02/26,12:22:01.145,2016/02/26,12:22:01.192,,,,,,,,,,,,0
MSG,5,111,11111,A35843,111111,2016/02/26,12:22:01.148,2016/02/26,12:22:01.192,,34975,,,,,,,0,,0,0
MSG,7,111,11111,AE54EE,111111,2016/02/26,12:22:01.156,2016/02/26,12:22:01.194,,8225,,,,,,,,,,0
MSG,8,111,11111,A24401,111111,2016/02/26,12:22:01.175,2016/02/26,12:22:01.196,,,,,,,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:01.177,2016/02/26,12:22:01.198,,30850,,,,,,,,,,0
MSG,7,111,11111,AE54EE,111111,2016/02/26,12:22:01.181,2016/02/26,12:22:01.199,,8225,,,,,,,,,,0
MSG,8,111,11111,A3C62B,111111,2016/02/26,12:22:01.205,2016/02/26,12:22:01.247,,,,,,,,,,,,0
MSG,8,111,11111,A24401,111111,2016/02/26,12:22:01.205,2016/02/26,12:22:01.248,,,,,,,,,,,,0
MSG,8,111,11111,AC2A7F,111111,2016/02/26,12:22:01.205,2016/02/26,12:22:01.248,,,,,,,,,,,,0
MSG,5,111,11111,A17146,111111,2016/02/26,12:22:01.207,2016/02/26,12:22:01.248,,30850,,,,,,,0,,0,0
MSG,3,111,11111,A17146,111111,2016/02/26,12:22:01.214,2016/02/26,12:22:01.249,,30825,,,31.96779,-87.25039,,,,,,0
MSG,8,111,11111,A3C62B,111111,2016/02/26,12:22:01.236,2016/02/26,12:22:01.251,,,,,,,,,,,,0
MSG,8,111,11111,A24401,111111,2016/02/26,12:22:01.236,2016/02/26,12:22:01.251,,,,,,,,,,,,0
MSG,8,111,11111,AC2A7F,111111,2016/02/26,12:22:01.236,2016/02/26,12:22:01.252,,,,,,,,,,,,0
MSG,8,111,11111,AE2EE8,111111,2016/02/26,12:22:01.238,2016/02/26,12:22:01.252,,,,,,,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:01.243,2016/02/26,12:22:01.253,,30825,,,,,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:01.243,2016/02/26,12:22:01.300,,30825,,,,,,,,,,0
MSG,5,111,11111,AE1402,111111,2016/02/26,12:22:01.247,2016/02/26,12:22:01.301,,8950,,,,,,,0,,0,0
MSG,8,111,11111,AC2A7F,111111,2016/02/26,12:22:01.266,2016/02/26,12:22:01.303,,,,,,,,,,,,0
MSG,8,111,11111,AD4036,111111,2016/02/26,12:22:01.278,2016/02/26,12:22:01.304,,,,,,,,,,,,0
MSG,7,111,11111,AA76A8,111111,2016/02/26,12:22:01.285,2016/02/26,12:22:01.305,,33000,,,,,,,,,,0
MSG,7,111,11111,A5468E,111111,2016/02/26,12:22:01.288,2016/02/26,12:22:01.305,,30000,,,,,,,,,,0
MSG,8,111,11111,AE1E72,111111,2016/02/26,12:22:01.290,2016/02/26,12:22:01.306,,,,,,,,,,,,0
MSG,8,111,11111,AC2CC2,111111,2016/02/26,12:22:01.311,2016/02/26,12:22:01.356,,,,,,,,,,,,0
MSG,7,111,11111,A24401,111111,2016/02/26,12:22:01.321,2016/02/26,12:22:01.357,,39975,,,,,,,,,,0
MSG,5,111,11111,ABFA1E,111111,2016/02/26,12:22:01.355,2016/02/26,12:22:01.410,,24000,,,,,,,0,,0,0
MSG,7,111,11111,A73AB6,111111,2016/02/26,12:22:01.372,2016/02/26,12:22:01.411,,17025,,,,,,,,,,0
MSG,7,111,11111,ABFA1E,111111,2016/02/26,12:22:01.373,2016/02/26,12:22:01.412,,24000,,,,,,,,,,0
MSG,8,111,11111,A24401,111111,2016/02/26,12:22:01.382,2016/02/26,12:22:01.412,,,,,,,,,,,,0
MSG,1,111,11111,A73AB6,111111,2016/02/26,12:22:01.383,2016/02/26,12:22:01.413,JIA5255 ,,,,,,,,,,,0
MSG,8,111,11111,A35843,111111,2016/02/26,12:22:01.399,2016/02/26,12:22:01.415,,,,,,,,,,,,0
MSG,7,111,11111,ADFF0B,111111,2016/02/26,12:22:01.406,2016/02/26,12:22:01.415,,10000,,,,,,,,,,0
MSG,8,111,11111,A50FF5,111111,2016/02/26,12:22:01.425,2016/02/26,12:22:01.465,,,,,,,,,,,,
MSG,7,111,11111,A5AA78,111111,2016/02/26,12:22:01.433,2016/02/26,12:22:01.466,,38000,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:01.439,2016/02/26,12:22:01.467,,41000,,,,,,,,,,0
MSG,3,111,11111,AA56D5,111111,2016/02/26,12:22:01.448,2016/02/26,12:22:01.468,,41000,,,32.20184,-86.29552,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:01.474,2016/02/26,12:22:01.519,,30825,,,,,,,,,,0
MSG,3,111,11111,AA76A8,111111,2016/02/26,12:22:01.487,2016/02/26,12:22:01.521,,33000,,,32.05997,-86.12519,,,,,,0
MSG,8,111,11111,ADFF0B,111111,2016/02/26,12:22:01.501,2016/02/26,12:22:01.522,,,,,,,,,,,,
MSG,5,111,11111,A17146,111111,2016/02/26,12:22:01.510,2016/02/26,12:22:01.523,,30825,,,,,,,0,,0,0
MSG,5,111,11111,AE1E72,111111,2016/02/26,12:22:01.515,2016/02/26,12:22:01.524,,9925,,,,,,,0,,0,0
MSG,4,111,11111,AA56D5,111111,2016/02/26,12:22:01.517,2016/02/26,12:22:01.573,,,454,132,,,64,,,,,0
MSG,8,111,11111,A8352B,111111,2016/02/26,12:22:01.542,2016/02/26,12:22:01.576,,,,,,,,,,,,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:01.558,2016/02/26,12:22:01.577,,,,,,,,,,,,0
MSG,5,111,11111,AD0D3A,111111,2016/02/26,12:22:01.568,2016/02/26,12:22:01.578,,33000,,,,,,,0,,0,0
MSG,8,111,11111,A35843,111111,2016/02/26,12:22:01.615,2016/02/26,12:22:01.632,,,,,,,,,,,,0
MSG,7,111,11111,ADFF0B,111111,2016/02/26,12:22:01.630,2016/02/26,12:22:01.683,,10000,,,,,,,,,,0
MSG,7,111,11111,A50FF5,111111,2016/02/26,12:22:01.635,2016/02/26,12:22:01.683,,28975,,,,,,,,,,0
MSG,7,111,11111,AC2CC2,111111,2016/02/26,12:22:01.647,2016/02/26,12:22:01.685,,18300,,,,,,,,,,0
MSG,7,111,11111,AE1402,111111,2016/02/26,12:22:01.649,2016/02/26,12:22:01.685,,8950,,,,,,,,,,0
MSG,8,111,11111,AE088C,111111,2016/02/26,12:22:01.649,2016/02/26,12:22:01.685,,,,,,,,,,,,
MSG,7,111,11111,AC2A7F,111111,2016/02/26,12:22:01.672,2016/02/26,12:22:01.687,,43000,,,,,,,,,,0
MSG,8,111,11111,A5AA78,111111,2016/02/26,12:22:01.676,2016/02/26,12:22:01.688,,,,,,,,,,,,
MSG,7,111,11111,A35843,111111,2016/02/26,12:22:01.730,2016/02/26,12:22:01.741,,35000,,,,,,,,,,0
MSG,7,111,11111,AC2CC2,111111,2016/02/26,12:22:01.740,2016/02/26,12:22:01.792,,18300,,,,,,,,,,0
MSG,5,111,11111,A35843,111111,2016/02/26,12:22:01.748,2016/02/26,12:22:01.793,,35000,,,,,,,0,,0,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:01.750,2016/02/26,12:22:01.793,,,,,,,,,,,,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:01.764,2016/02/26,12:22:01.795,,,,,,,,,,,,0
MSG,5,111,11111,A35843,111111,2016/02/26,12:22:01.765,2016/02/26,12:22:01.795,,35000,,,,,,,0,,0,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:01.775,2016/02/26,12:22:01.796,,,,,,,,,,,,0
MSG,5,111,11111,A0FBB7,111111,2016/02/26,12:22:01.833,2016/02/26,12:22:01.850,,28000,,,,,,,0,,0,0
MSG,8,111,11111,AE1402,111111,2016/02/26,12:22:01.835,2016/02/26,12:22:01.850,,,,,,,,,,,,
MSG,4,111,11111,A17146,111111,2016/02/26,12:22:01.837,2016/02/26,12:22:01.850,,,409,190,,,-1856,,,,,0
MSG,8,111,11111,A17146,111111,2016/02/26,12:22:01.838,2016/02/26,12:22:01.851,,,,,,,,,,,,0
MSG,8,111,11111,A17146,111111,2016/02/26,12:22:01.853,2016/02/26,12:22:01.902,,,,,,,,,,,,0
MSG,8,111,11111,A17146,111111,2016/02/26,12:22:01.863,2016/02/26,12:22:01.903,,,,,,,,,,,,0
MSG,3,111,11111,AA56D5,111111,2016/02/26,12:22:01.887,2016/02/26,12:22:01.905,,41000,,,32.20125,-86.29481,,,,,,0
MSG,5,111,11111,AA56D5,111111,2016/02/26,12:22:01.928,2016/02/26,12:22:01.958,,41000,,,,,,,0,,0,0
MSG,5,111,11111,ADFF0B,111111,2016/02/26,12:22:01.949,2016/02/26,12:22:01.960,,10000,,,,,,,0,,0,0
MSG,4,111,11111,AA56D5,111111,2016/02/26,12:22:01.957,2016/02/26,12:22:02.010,,,453,132,,,64,,,,,0
MSG,8,111,11111,A73AB6,111111,2016/02/26,12:22:01.963,2016/02/26,12:22:02.011,,,,,,,,,,,,0
MSG,5,111,11111,AE088C,111111,2016/02/26,12:22:01.965,2016/02/26,12:22:02.012,,9950,,,,,,,0,,0,0
MSG,7,111,11111,A24401,111111,2016/02/26,12:22:01.966,2016/02/26,12:22:02.012,,39975,,,,,,,,,,0
MSG,7,111,11111,A24401,111111,2016/02/26,12:22:01.968,2016/02/26,12:22:02.012,,39975,,,,,,,,,,0
MSG,7,111,11111,A5AA78,111111,2016/02/26,12:22:02.000,2016/02/26,12:22:02.015,,38000,,,,,,,,,,0
MSG,7,111,11111,A5AA78,111111,2016/02/26,12:22:02.001,2016/02/26,12:22:02.015,,38000,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:02.007,2016/02/26,12:22:02.016,,41000,,,,,,,,,,0
MSG,7,111,11111,AB15CA,111111,2016/02/26,12:22:02.019,2016/02/26,12:22:02.067,,43075,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:02.023,2016/02/26,12:22:02.067,,41000,,,,,,,,,,0
MSG,8,111,11111,AB15CA,111111,2016/02/26,12:22:02.039,2016/02/26,12:22:02.069,,,,,,,,,,,,0
MSG,5,111,11111,ADFF0B,111111,2016/02/26,12:22:02.062,2016/02/26,12:22:02.071,,10000,,,,,,,0,,0,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:02.072,2016/02/26,12:22:02.121,,30800,,,,,,,,,,0
MSG,7,111,11111,AA1A81,111111,2016/02/26,12:22:02.086,2016/02/26,12:22:02.123,,29000,,,,,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:02.095,2016/02/26,12:22:02.124,,30800,,,,,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:02.121,2016/02/26,12:22:02.174,,30800,,,,,,,,,,0
MSG,7,111,11111,AB15CA,111111,2016/02/26,12:22:02.136,2016/02/26,12:22:02.176,,43075,,,,,,,,,,0
MSG,5,111,11111,AAF0CE,111111,2016/02/26,12:22:02.151,2016/02/26,12:22:02.178,,27000,,,,,,,0,,0,0
MSG,3,111,11111,A17146,111111,2016/02/26,12:22:02.152,2016/02/26,12:22:02.178,,30800,,,31.96630,-87.25073,,,,,,0
MSG,5,111,11111,A17146,111111,2016/02/26,12:22:02.167,2016/02/26,12:22:02.180,,30800,,,,,,,0,,0,0
MSG,5,111,11111,AD4036,111111,2016/02/26,12:22:02.169,2016/02/26,12:22:02.180,,24000,,,,,,,0,,0,0
MSG,8,111,11111,AE2EE8,111111,2016/02/26,12:22:02.178,2016/02/26,12:22:02.229,,,,,,,,,,,,0
MSG,5,111,11111,A5AA78,111111,2016/02/26,12:22:02.189,2016/02/26,12:22:02.230,,38025,,,,,,,0,,0,0
MSG,4,111,11111,AA76A8,111111,2016/02/26,12:22:02.208,2016/02/26,12:22:02.232,,,450,134,,,0,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:02.213,2016/02/26,12:22:02.233,,30775,,,,,,,,,,0
MSG,8,111,11111,ACDCEC,111111,2016/02/26,12:22:02.240,2016/02/26,12:22:02.284,,,,,,,,,,,,0
MSG,5,111,11111,A9653D,111111,2016/02/26,12:22:02.267,2016/02/26,12:22:02.287,,28025,,,,,,,0,,0,0
MSG,8,111,11111,A35843,111111,2016/02/26,12:22:02.270,2016/02/26,12:22:02.287,,,,,,,,,,,,0
MSG,8,111,11111,A24401,111111,2016/02/26,12:22:02.279,2016/02/26,12:22:02.288,,,,,,,,,,,,0
MSG,7,111,11111,AA76A8,111111,2016/02/26,12:22:02.286,2016/02/26,12:22:02.338,,33000,,,,,,,,,,0
MSG,7,111,11111,A24401,111111,2016/02/26,12:22:02.292,2016/02/26,12:22:02.339,,39975,,,,,,,,,,0
MSG,8,111,11111,AE088C,111111,2016/02/26,12:22:02.295,2016/02/26,12:22:02.339,,,,,,,,,,,,
MSG,7,111,11111,AB15CA,111111,2016/02/26,12:22:02.299,2016/02/26,12:22:02.340,,43100,,,,,,,,,,0
MSG,5,111,11111,AE088C,111111,2016/02/26,12:22:02.300,2016/02/26,12:22:02.340,,9950,,,,,,,0,,0,0
MSG,3,111,11111,AA56D5,111111,2016/02/26,12:22:02.317,2016/02/26,12:22:02.342,,41000,,,32.20056,-86.29391,,,,,,0
MSG,7,111,11111,A5AA78,111111,2016/02/26,12:22:02.325,2016/02/26,12:22:02.343,,38000,,,,,,,,,,0
MSG,4,111,11111,A73AB6,111111,2016/02/26,12:22:02.333,2016/02/26,12:22:02.344,,,427,20,,,1408,,,,,0
MSG,8,111,11111,A24401,111111,2016/02/26,12:22:02.334,2016/02/26,12:22:02.344,,,,,,,,,,,,0
MSG,5,111,11111,A50FF5,111111,2016/02/26,12:22:02.335,2016/02/26,12:22:02.344,,28975,,,,,,,0,,0,0
MSG,8,111,11111,ADFF0B,111111,2016/02/26,12:22:02.350,2016/02/26,12:22:02.394,,,,,,,,,,,,
MSG,5,111,11111,A17146,111111,2016/02/26,12:22:02.353,2016/02/26,12:22:02.394,,30775,,,,,,,0,,0,0
MSG,8,111,11111,A17146,111111,2016/02/26,12:22:02.359,2016/02/26,12:22:02.395,,,,,,,,,,,,0
MSG,7,111,11111,AE1E72,111111,2016/02/26,12:22:02.360,2016/02/26,12:22:02.395,,9900,,,,,,,,,,0
MSG,4,111,11111,AA56D5,111111,2016/02/26,12:22:02.387,2016/02/26,12:22:02.398,,,453,132,,,64,,,,,0
MSG,7,111,11111,AE58F6,111111,2016/02/26,12:22:02.389,2016/02/26,12:22:02.398,,9925,,,,,,,,,,0
MSG,7,111,11111,A35843,111111,2016/02/26,12:22:02.402,2016/02/26,12:22:02.448,,34975,,,,,,,,,,0
MSG,7,111,11111,ADFF0B,111111,2016/02/26,12:22:02.433,2016/02/26,12:22:02.451,,10000,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:02.435,2016/02/26,12:22:02.451,,41000,,,,,,,,,,0
MSG,7,111,11111,ADFF0B,111111,2016/02/26,12:22:02.439,2016/02/26,12:22:02.452,,10000,,,,,,,,,,0
MSG,5,111,11111,AE2EE8,111111,2016/02/26,12:22:02.489,2016/02/26,12:22:02.506,,4875,,,,,,,0,,0,0
MSG,5,111,11111,AA56D5,111111,2016/02/26,12:22:02.520,2016/02/26,12:22:02.558,,41000,,,,,,,0,,0,0
MSG,8,111,11111,A66CB2,111111,2016/02/26,12:22:02.531,2016/02/26,12:22:02.559,,,,,,,,,,,,0
MSG,7,111,11111,AB15CA,111111,2016/02/26,12:22:02.544,2016/02/26,12:22:02.561,,43100,,,,,,,,,,0
MSG,7,111,11111,A9653D,111111,2016/02/26,12:22:02.550,2016/02/26,12:22:02.561,,28025,,,,,,,,,,0
MSG,5,111,11111,A9653D,111111,2016/02/26,12:22:02.570,2016/02/26,12:22:02.612,,28025,,,,,,,0,,0,0
MSG,7,111,11111,AE58F6,111111,2016/02/26,12:22:02.573,2016/02/26,12:22:02.613,,9950,,,,,,,,,,0
MSG,7,111,11111,AE1E72,111111,2016/02/26,12:22:02.578,2016/02/26,12:22:02.614,,9900,,,,,,,,,,0
MSG,7,111,11111,A73AB6,111111,2016/02/26,12:22:02.590,2016/02/26,12:22:02.615,,17050,,,,,,,,,,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:02.618,2016/02/26,12:22:02.666,,,,,,,,,,,,0
MSG,5,111,11111,AA76A8,111111,2016/02/26,12:22:02.620,2016/02/26,12:22:02.667,,33000,,,,,,,0,,0,0
MSG,8,111,11111,AC2A7F,111111,2016/02/26,12:22:02.624,2016/02/26,12:22:02.667,,,,,,,,,,,,0
MSG,5,111,11111,AB15CA,111111,2016/02/26,12:22:02.637,2016/02/26,12:22:02.668,,43100,,,,,,,0,,0,0
MSG,5,111,11111,A5AA78,111111,2016/02/26,12:22:02.654,2016/02/26,12:22:02.670,,38025,,,,,,,0,,0,0
MSG,7,111,11111,AD0D3A,111111,2016/02/26,12:22:02.654,2016/02/26,12:22:02.671,,33000,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:02.667,2016/02/26,12:22:02.720,,41000,,,,,,,,,,0
MSG,5,111,11111,AD4036,111111,2016/02/26,12:22:02.667,2016/02/26,12:22:02.721,,24000,,,,,,,0,,0,0
MSG,8,111,11111,AE088C,111111,2016/02/26,12:22:02.679,2016/02/26,12:22:02.722,,,,,,,,,,,,
MSG,8,111,11111,AE1730,111111,2016/02/26,12:22:02.679,2016/02/26,12:22:02.722,,,,,,,,,,,,
MSG,7,111,11111,A35843,111111,2016/02/26,12:22:02.694,2016/02/26,12:22:02.723,,34975,,,,,,,,,,0
MSG,5,111,11111,ACDCEC,111111,2016/02/26,12:22:02.701,2016/02/26,12:22:02.724,,32000,,,,,,,0,,0,0
MSG,8,111,11111,AA76A8,111111,2016/02/26,12:22:02.707,2016/02/26,12:22:02.725,,,,,,,,,,,,0
MSG,8,111,11111,A5AA78,111111,2016/02/26,12:22:02.726,2016/02/26,12:22:02.775,,,,,,,,,,,,
MSG,7,111,11111,A73AB6,111111,2016/02/26,12:22:02.743,2016/02/26,12:22:02.777,,17050,,,,,,,,,,0
MSG,7,111,11111,A5AA78,111111,2016/02/26,12:22:02.753,2016/02/26,12:22:02.778,,38025,,,,,,,,,,0
MSG,7,111,11111,AC2CC2,111111,2016/02/26,12:22:02.762,2016/02/26,12:22:02.779,,18275,,,,,,,,,,0
MSG,4,111,11111,AD4036,111111,2016/02/26,12:22:02.783,2016/02/26,12:22:02.830,,,273,193,,,-64,,,,,0
MSG,7,111,11111,AC2CC2,111111,2016/02/26,12:22:02.786,2016/02/26,12:22:02.831,,18275,,,,,,,,,,0
MSG,8,111,11111,ACACFF,111111,2016/02/26,12:22:02.787,2016/02/26,12:22:02.831,,,,,,,,,,,,0
MSG,4,111,11111,AA56D5,111111,2016/02/26,12:22:02.852,2016/02/26,12:22:02.886,,,453,132,,,64,,,,,0
MSG,3,111,11111,A73AB6,111111,2016/02/26,12:22:02.853,2016/02/26,12:22:02.888,,17050,,,30.99586,-86.86615,,,,,,0
MSG,4,111,11111,A73AB6,111111,2016/02/26,12:22:02.853,2016/02/26,12:22:02.888,,,427,20,,,1344,,,,,0
MSG,5,111,11111,AA56D5,111111,2016/02/26,12:22:02.867,2016/02/26,12:22:02.889,,41000,,,,,,,0,,0,0
MSG,7,111,11111,A24401,111111,2016/02/26,12:22:02.875,2016/02/26,12:22:02.890,,39975,,,,,,,,,,0
MSG,7,111,11111,A73AB6,111111,2016/02/26,12:22:02.881,2016/02/26,12:22:02.891,,17050,,,,,,,,,,0
MSG,5,111,11111,A35843,111111,2016/02/26,12:22:02.926,2016/02/26,12:22:02.942,,34975,,,,,,,0,,0,0
MSG,5,111,11111,A35843,111111,2016/02/26,12:22:02.952,2016/02/26,12:22:02.994,,34975,,,,,,,0,,0,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:02.962,2016/02/26,12:22:02.995,,30750,,,,,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:02.964,2016/02/26,12:22:02.996,,30750,,,,,,,,,,0
MSG,5,111,11111,AC2CC2,111111,2016/02/26,12:22:02.965,2016/02/26,12:22:02.996,,18275,,,,,,,0,,0,0
MSG,7,111,11111,AC2CC2,111111,2016/02/26,12:22:02.967,2016/02/26,12:22:02.996,,18275,,,,,,,,,,0
MSG,7,111,11111,AE29D5,111111,2016/02/26,12:22:02.968,2016/02/26,12:22:02.997,,7700,,,,,,,,,,0
MSG,5,111,11111,AC2CC2,111111,2016/02/26,12:22:02.969,2016/02/26,12:22:02.997,,18275,,,,,,,0,,0,0
MSG,7,111,11111,ABFA1E,111111,2016/02/26,12:22:02.969,2016/02/26,12:22:02.997,,24000,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:02.973,2016/02/26,12:22:02.997,,41000,,,,,,,,,,0
MSG,7,111,11111,AD4036,111111,2016/02/26,12:22:02.979,2016/02/26,12:22:02.998,,24000,,,,,,,,,,0
MSG,7,111,11111,AD4036,111111,2016/02/26,12:22:02.982,2016/02/26,12:22:02.998,,24000,,,,,,,,,,0
MSG,5,111,11111,AB15CA,111111,2016/02/26,12:22:02.983,2016/02/26,12:22:02.999,,43100,,,,,,,0,,0,0
MSG,7,111,11111,AE58F6,111111,2016/02/26,12:22:03.006,2016/02/26,12:22:03.049,,9925,,,,,,,,,,0
MSG,8,111,11111,AA1A81,111111,2016/02/26,12:22:03.026,2016/02/26,12:22:03.051,,,,,,,,,,,,0
MSG,7,111,11111,AA56D5,111111,2016/02/26,12:22:03.047,2016/02/26,12:22:03.102,,41000,,,,,,,,,,0
MSG,7,111,11111,AE54EE,111111,2016/02/26,12:22:03.053,2016/02/26,12:22:03.103,,8225,,,,,,,,,,0
MSG,3,111,11111,AD4036,111111,2016/02/26,12:22:03.098,2016/02/26,12:22:03.107,,24000,,,31.84785,-86.41736,,,,,,0
MSG,5,111,11111,A73AB6,111111,2016/02/26,12:22:03.102,2016/02/26,12:22:03.158,,17050,,,,,,,0,,0,0
MSG,7,111,11111,ACC259,111111,2016/02/26,12:22:03.127,2016/02/26,12:22:03.161,,29000,,,,,,,,,,0
MSG,7,111,11111,A17146,111111,2016/02/26,12:22:03.129,2016/02/26,12:22:03.161,,30750,,,,,,,,,,0
MSG,8,111,11111,AA56D5,111111,2016/02/26,12:22:03.139,2016/02/26,12:22:03.162,,,,,,,,,,,,0
MSG,5,111,11111,A73AB6,111111,2016/02/26,12:22:03.160,2016/02/26,12:22:03.212,,17050,,,,,,,0,,0,0
